Date,hs, dir, Tm
28-Nov-2017,0.000, 270, 1.56
28-Nov-2017 00:10:00,0.008, 204, 1.82
28-Nov-2017 00:20:00,0.013, 204, 1.77
28-Nov-2017 00:30:00,0.017, 204, 1.72
28-Nov-2017 00:40:00,0.021, 204, 1.67
28-Nov-2017 00:50:00,0.026, 204, 1.62
28-Nov-2017 01:00:00,0.032, 204, 1.58
28-Nov-2017 01:10:00,0.040, 203, 1.54
28-Nov-2017 01:20:00,0.049, 203, 1.50
28-Nov-2017 01:30:00,0.062, 203, 1.47
28-Nov-2017 01:40:00,0.079, 203, 1.45
28-Nov-2017 01:50:00,0.106, 202, 1.42
28-Nov-2017 02:00:00,0.134, 201, 1.41
28-Nov-2017 02:10:00,0.155, 201, 1.42
28-Nov-2017 02:20:00,0.181, 200, 1.48
28-Nov-2017 02:30:00,0.206, 199, 1.60
28-Nov-2017 02:40:00,0.214, 198, 1.72
28-Nov-2017 02:50:00,0.215, 198, 1.80
28-Nov-2017 03:00:00,0.216, 197, 1.87
28-Nov-2017 03:10:00,0.219, 197, 1.91
28-Nov-2017 03:20:00,0.224, 197, 1.95
28-Nov-2017 03:30:00,0.229, 196, 1.98
28-Nov-2017 03:40:00,0.234, 196, 2.00
28-Nov-2017 03:50:00,0.240, 195, 2.03
28-Nov-2017 04:00:00,0.246, 195, 2.05
28-Nov-2017 04:10:00,0.253, 194, 2.07
28-Nov-2017 04:20:00,0.260, 194, 2.09
28-Nov-2017 04:30:00,0.268, 193, 2.11
28-Nov-2017 04:40:00,0.276, 193, 2.13
28-Nov-2017 04:50:00,0.284, 192, 2.15
28-Nov-2017 05:00:00,0.292, 191, 2.17
28-Nov-2017 05:10:00,0.301, 191, 2.19
28-Nov-2017 05:20:00,0.310, 190, 2.21
28-Nov-2017 05:30:00,0.319, 189, 2.23
28-Nov-2017 05:40:00,0.328, 189, 2.25
28-Nov-2017 05:50:00,0.337, 188, 2.28
28-Nov-2017 06:00:00,0.347, 188, 2.30
28-Nov-2017 06:10:00,0.356, 187, 2.32
28-Nov-2017 06:20:00,0.365, 187, 2.34
28-Nov-2017 06:30:00,0.374, 187, 2.36
28-Nov-2017 06:40:00,0.383, 187, 2.39
28-Nov-2017 06:50:00,0.392, 186, 2.41
28-Nov-2017 07:00:00,0.400, 186, 2.43
28-Nov-2017 07:10:00,0.408, 186, 2.45
28-Nov-2017 07:20:00,0.416, 187, 2.47
28-Nov-2017 07:30:00,0.423, 187, 2.49
28-Nov-2017 07:40:00,0.431, 187, 2.51
28-Nov-2017 07:50:00,0.437, 188, 2.53
28-Nov-2017 08:00:00,0.444, 188, 2.55
28-Nov-2017 08:10:00,0.450, 189, 2.57
28-Nov-2017 08:20:00,0.456, 190, 2.59
28-Nov-2017 08:30:00,0.462, 191, 2.60
28-Nov-2017 08:40:00,0.467, 192, 2.62
28-Nov-2017 08:50:00,0.472, 193, 2.64
28-Nov-2017 09:00:00,0.477, 194, 2.66
28-Nov-2017 09:10:00,0.482, 195, 2.67
28-Nov-2017 09:20:00,0.487, 197, 2.69
28-Nov-2017 09:30:00,0.492, 198, 2.71
28-Nov-2017 09:40:00,0.497, 200, 2.72
28-Nov-2017 09:50:00,0.502, 201, 2.74
28-Nov-2017 10:00:00,0.507, 203, 2.76
28-Nov-2017 10:10:00,0.513, 205, 2.78
28-Nov-2017 10:20:00,0.518, 207, 2.79
28-Nov-2017 10:30:00,0.524, 208, 2.81
28-Nov-2017 10:40:00,0.530, 210, 2.83
28-Nov-2017 10:50:00,0.536, 212, 2.85
28-Nov-2017 11:00:00,0.542, 213, 2.87
28-Nov-2017 11:10:00,0.548, 215, 2.89
28-Nov-2017 11:20:00,0.553, 216, 2.92
28-Nov-2017 11:30:00,0.559, 218, 2.94
28-Nov-2017 11:40:00,0.564, 220, 2.96
28-Nov-2017 11:50:00,0.569, 221, 2.99
28-Nov-2017 12:00:00,0.574, 222, 3.01
28-Nov-2017 12:10:00,0.579, 224, 3.04
28-Nov-2017 12:20:00,0.583, 225, 3.07
28-Nov-2017 12:30:00,0.588, 226, 3.09
28-Nov-2017 12:40:00,0.592, 228, 3.12
28-Nov-2017 12:50:00,0.597, 229, 3.15
28-Nov-2017 13:00:00,0.601, 230, 3.18
28-Nov-2017 13:10:00,0.605, 231, 3.21
28-Nov-2017 13:20:00,0.609, 232, 3.24
28-Nov-2017 13:30:00,0.613, 233, 3.27
28-Nov-2017 13:40:00,0.617, 234, 3.30
28-Nov-2017 13:50:00,0.622, 235, 3.33
28-Nov-2017 14:00:00,0.626, 236, 3.36
28-Nov-2017 14:10:00,0.630, 237, 3.39
28-Nov-2017 14:20:00,0.635, 238, 3.42
28-Nov-2017 14:30:00,0.639, 239, 3.45
28-Nov-2017 14:40:00,0.644, 240, 3.48
28-Nov-2017 14:50:00,0.649, 241, 3.51
28-Nov-2017 15:00:00,0.654, 242, 3.54
28-Nov-2017 15:10:00,0.659, 242, 3.57
28-Nov-2017 15:20:00,0.664, 243, 3.60
28-Nov-2017 15:30:00,0.670, 244, 3.62
28-Nov-2017 15:40:00,0.675, 244, 3.65
28-Nov-2017 15:50:00,0.680, 245, 3.68
28-Nov-2017 16:00:00,0.686, 246, 3.71
28-Nov-2017 16:10:00,0.691, 246, 3.73
28-Nov-2017 16:20:00,0.696, 247, 3.76
28-Nov-2017 16:30:00,0.702, 247, 3.79
28-Nov-2017 16:40:00,0.707, 248, 3.82
28-Nov-2017 16:50:00,0.712, 248, 3.84
28-Nov-2017 17:00:00,0.716, 249, 3.87
28-Nov-2017 17:10:00,0.721, 249, 3.90
28-Nov-2017 17:20:00,0.726, 250, 3.92
28-Nov-2017 17:30:00,0.730, 250, 3.95
28-Nov-2017 17:40:00,0.734, 251, 3.97
28-Nov-2017 17:50:00,0.739, 251, 4.00
28-Nov-2017 18:00:00,0.743, 251, 4.03
28-Nov-2017 18:10:00,0.747, 252, 4.05
28-Nov-2017 18:20:00,0.750, 252, 4.08
28-Nov-2017 18:30:00,0.754, 252, 4.10
28-Nov-2017 18:40:00,0.758, 253, 4.12
28-Nov-2017 18:50:00,0.762, 253, 4.15
28-Nov-2017 19:00:00,0.766, 253, 4.17
28-Nov-2017 19:10:00,0.769, 253, 4.19
28-Nov-2017 19:20:00,0.773, 254, 4.21
28-Nov-2017 19:30:00,0.777, 254, 4.23
28-Nov-2017 19:40:00,0.780, 254, 4.25
28-Nov-2017 19:50:00,0.784, 254, 4.27
28-Nov-2017 20:00:00,0.788, 254, 4.28
28-Nov-2017 20:10:00,0.792, 255, 4.30
28-Nov-2017 20:20:00,0.796, 255, 4.32
28-Nov-2017 20:30:00,0.800, 255, 4.33
28-Nov-2017 20:40:00,0.804, 255, 4.35
28-Nov-2017 20:50:00,0.808, 255, 4.36
28-Nov-2017 21:00:00,0.812, 255, 4.38
28-Nov-2017 21:10:00,0.817, 255, 4.39
28-Nov-2017 21:20:00,0.822, 256, 4.40
28-Nov-2017 21:30:00,0.828, 256, 4.41
28-Nov-2017 21:40:00,0.834, 256, 4.42
28-Nov-2017 21:50:00,0.842, 256, 4.43
28-Nov-2017 22:00:00,0.850, 256, 4.43
28-Nov-2017 22:10:00,0.858, 256, 4.44
28-Nov-2017 22:20:00,0.867, 257, 4.44
28-Nov-2017 22:30:00,0.877, 257, 4.45
28-Nov-2017 22:40:00,0.887, 257, 4.45
28-Nov-2017 22:50:00,0.898, 257, 4.46
28-Nov-2017 23:00:00,0.910, 258, 4.46
28-Nov-2017 23:10:00,0.923, 258, 4.46
28-Nov-2017 23:20:00,0.937, 258, 4.46
28-Nov-2017 23:30:00,0.952, 258, 4.46
28-Nov-2017 23:40:00,0.968, 259, 4.46
28-Nov-2017 23:50:00,0.984, 259, 4.47
29-Nov-2017,1.002, 259, 4.47
29-Nov-2017 00:10:00,1.019, 260, 4.47
29-Nov-2017 00:20:00,1.037, 260, 4.48
29-Nov-2017 00:30:00,1.055, 260, 4.49
29-Nov-2017 00:40:00,1.072, 261, 4.50
29-Nov-2017 00:50:00,1.089, 261, 4.51
29-Nov-2017 01:00:00,1.106, 262, 4.53
29-Nov-2017 01:10:00,1.122, 262, 4.55
29-Nov-2017 01:20:00,1.136, 263, 4.57
29-Nov-2017 01:30:00,1.149, 263, 4.59
29-Nov-2017 01:40:00,1.161, 263, 4.61
29-Nov-2017 01:50:00,1.172, 264, 4.64
29-Nov-2017 02:00:00,1.181, 264, 4.66
29-Nov-2017 02:10:00,1.190, 265, 4.69
29-Nov-2017 02:20:00,1.197, 265, 4.71
29-Nov-2017 02:30:00,1.203, 266, 4.74
29-Nov-2017 02:40:00,1.208, 266, 4.77
29-Nov-2017 02:50:00,1.213, 267, 4.79
29-Nov-2017 03:00:00,1.216, 267, 4.82
29-Nov-2017 03:10:00,1.218, 267, 4.84
29-Nov-2017 03:20:00,1.220, 268, 4.87
29-Nov-2017 03:30:00,1.221, 268, 4.89
29-Nov-2017 03:40:00,1.222, 268, 4.91
29-Nov-2017 03:50:00,1.222, 268, 4.93
29-Nov-2017 04:00:00,1.221, 269, 4.95
29-Nov-2017 04:10:00,1.220, 269, 4.97
29-Nov-2017 04:20:00,1.219, 269, 4.99
29-Nov-2017 04:30:00,1.217, 269, 5.01
29-Nov-2017 04:40:00,1.215, 269, 5.02
29-Nov-2017 04:50:00,1.213, 270, 5.04
29-Nov-2017 05:00:00,1.211, 270, 5.05
29-Nov-2017 05:10:00,1.208, 270, 5.06
29-Nov-2017 05:20:00,1.206, 270, 5.07
29-Nov-2017 05:30:00,1.203, 270, 5.08
29-Nov-2017 05:40:00,1.200, 270, 5.09
29-Nov-2017 05:50:00,1.196, 270, 5.10
29-Nov-2017 06:00:00,1.193, 270, 5.11
29-Nov-2017 06:10:00,1.189, 270, 5.12
29-Nov-2017 06:20:00,1.185, 271, 5.13
29-Nov-2017 06:30:00,1.181, 271, 5.14
29-Nov-2017 06:40:00,1.177, 271, 5.15
29-Nov-2017 06:50:00,1.173, 271, 5.16
29-Nov-2017 07:00:00,1.169, 271, 5.16
29-Nov-2017 07:10:00,1.165, 271, 5.17
29-Nov-2017 07:20:00,1.161, 271, 5.18
29-Nov-2017 07:30:00,1.156, 271, 5.18
29-Nov-2017 07:40:00,1.152, 271, 5.19
29-Nov-2017 07:50:00,1.148, 271, 5.20
29-Nov-2017 08:00:00,1.143, 271, 5.20
29-Nov-2017 08:10:00,1.139, 271, 5.21
29-Nov-2017 08:20:00,1.135, 271, 5.21
29-Nov-2017 08:30:00,1.130, 271, 5.22
29-Nov-2017 08:40:00,1.126, 272, 5.22
29-Nov-2017 08:50:00,1.122, 272, 5.23
29-Nov-2017 09:00:00,1.117, 272, 5.23
29-Nov-2017 09:10:00,1.113, 272, 5.23
29-Nov-2017 09:20:00,1.109, 272, 5.24
29-Nov-2017 09:30:00,1.105, 272, 5.24
29-Nov-2017 09:40:00,1.101, 272, 5.25
29-Nov-2017 09:50:00,1.097, 272, 5.25
29-Nov-2017 10:00:00,1.093, 272, 5.25
29-Nov-2017 10:10:00,1.089, 272, 5.26
29-Nov-2017 10:20:00,1.085, 272, 5.26
29-Nov-2017 10:30:00,1.082, 273, 5.26
29-Nov-2017 10:40:00,1.078, 273, 5.26
29-Nov-2017 10:50:00,1.075, 273, 5.26
29-Nov-2017 11:00:00,1.072, 273, 5.26
29-Nov-2017 11:10:00,1.069, 273, 5.26
29-Nov-2017 11:20:00,1.067, 273, 5.26
29-Nov-2017 11:30:00,1.064, 273, 5.26
29-Nov-2017 11:40:00,1.062, 273, 5.25
29-Nov-2017 11:50:00,1.060, 274, 5.25
29-Nov-2017 12:00:00,1.058, 274, 5.24
29-Nov-2017 12:10:00,1.056, 274, 5.24
29-Nov-2017 12:20:00,1.054, 274, 5.23
29-Nov-2017 12:30:00,1.053, 274, 5.23
29-Nov-2017 12:40:00,1.051, 274, 5.22
29-Nov-2017 12:50:00,1.049, 275, 5.22
29-Nov-2017 13:00:00,1.048, 275, 5.21
29-Nov-2017 13:10:00,1.046, 275, 5.20
29-Nov-2017 13:20:00,1.045, 275, 5.20
29-Nov-2017 13:30:00,1.044, 276, 5.19
29-Nov-2017 13:40:00,1.043, 276, 5.19
29-Nov-2017 13:50:00,1.042, 276, 5.18
29-Nov-2017 14:00:00,1.041, 276, 5.17
29-Nov-2017 14:10:00,1.039, 277, 5.16
29-Nov-2017 14:20:00,1.038, 277, 5.16
29-Nov-2017 14:30:00,1.037, 277, 5.15
29-Nov-2017 14:40:00,1.036, 277, 5.15
29-Nov-2017 14:50:00,1.035, 278, 5.14
29-Nov-2017 15:00:00,1.034, 278, 5.13
29-Nov-2017 15:10:00,1.033, 278, 5.13
29-Nov-2017 15:20:00,1.031, 279, 5.12
29-Nov-2017 15:30:00,1.029, 279, 5.12
29-Nov-2017 15:40:00,1.028, 279, 5.12
29-Nov-2017 15:50:00,1.026, 279, 5.12
29-Nov-2017 16:00:00,1.024, 280, 5.12
29-Nov-2017 16:10:00,1.021, 280, 5.12
29-Nov-2017 16:20:00,1.019, 280, 5.12
29-Nov-2017 16:30:00,1.016, 280, 5.12
29-Nov-2017 16:40:00,1.014, 280, 5.13
29-Nov-2017 16:50:00,1.011, 280, 5.13
29-Nov-2017 17:00:00,1.008, 281, 5.13
29-Nov-2017 17:10:00,1.005, 281, 5.14
29-Nov-2017 17:20:00,1.002, 281, 5.14
29-Nov-2017 17:30:00,0.999, 281, 5.15
29-Nov-2017 17:40:00,0.996, 281, 5.16
29-Nov-2017 17:50:00,0.993, 281, 5.16
29-Nov-2017 18:00:00,0.990, 281, 5.17
29-Nov-2017 18:10:00,0.986, 281, 5.18
29-Nov-2017 18:20:00,0.983, 281, 5.19
29-Nov-2017 18:30:00,0.980, 281, 5.20
29-Nov-2017 18:40:00,0.977, 281, 5.20
29-Nov-2017 18:50:00,0.974, 281, 5.21
29-Nov-2017 19:00:00,0.971, 281, 5.22
29-Nov-2017 19:10:00,0.968, 281, 5.23
29-Nov-2017 19:20:00,0.965, 282, 5.24
29-Nov-2017 19:30:00,0.962, 282, 5.25
29-Nov-2017 19:40:00,0.959, 282, 5.25
29-Nov-2017 19:50:00,0.956, 282, 5.26
29-Nov-2017 20:00:00,0.953, 282, 5.27
29-Nov-2017 20:10:00,0.951, 282, 5.28
29-Nov-2017 20:20:00,0.948, 282, 5.29
29-Nov-2017 20:30:00,0.945, 282, 5.29
29-Nov-2017 20:40:00,0.943, 282, 5.30
29-Nov-2017 20:50:00,0.940, 282, 5.31
29-Nov-2017 21:00:00,0.938, 282, 5.32
29-Nov-2017 21:10:00,0.935, 282, 5.33
29-Nov-2017 21:20:00,0.933, 282, 5.33
29-Nov-2017 21:30:00,0.930, 282, 5.34
29-Nov-2017 21:40:00,0.928, 282, 5.35
29-Nov-2017 21:50:00,0.926, 282, 5.36
29-Nov-2017 22:00:00,0.924, 282, 5.37
29-Nov-2017 22:10:00,0.922, 282, 5.37
29-Nov-2017 22:20:00,0.920, 282, 5.38
29-Nov-2017 22:30:00,0.917, 282, 5.39
29-Nov-2017 22:40:00,0.915, 283, 5.40
29-Nov-2017 22:50:00,0.914, 283, 5.41
29-Nov-2017 23:00:00,0.912, 283, 5.41
29-Nov-2017 23:10:00,0.910, 283, 5.42
29-Nov-2017 23:20:00,0.908, 283, 5.43
29-Nov-2017 23:30:00,0.906, 283, 5.44
29-Nov-2017 23:40:00,0.904, 283, 5.45
29-Nov-2017 23:50:00,0.903, 283, 5.45
30-Nov-2017,0.901, 283, 5.46
30-Nov-2017 00:10:00,0.899, 283, 5.47
30-Nov-2017 00:20:00,0.898, 283, 5.48
30-Nov-2017 00:30:00,0.896, 283, 5.48
30-Nov-2017 00:40:00,0.895, 283, 5.49
30-Nov-2017 00:50:00,0.894, 283, 5.50
30-Nov-2017 01:00:00,0.893, 283, 5.51
30-Nov-2017 01:10:00,0.892, 283, 5.51
30-Nov-2017 01:20:00,0.891, 284, 5.52
30-Nov-2017 01:30:00,0.890, 284, 5.52
30-Nov-2017 01:40:00,0.889, 284, 5.53
30-Nov-2017 01:50:00,0.889, 284, 5.53
30-Nov-2017 02:00:00,0.888, 284, 5.54
30-Nov-2017 02:10:00,0.888, 284, 5.54
30-Nov-2017 02:20:00,0.887, 284, 5.54
30-Nov-2017 02:30:00,0.887, 284, 5.54
30-Nov-2017 02:40:00,0.887, 285, 5.54
30-Nov-2017 02:50:00,0.887, 285, 5.54
30-Nov-2017 03:00:00,0.887, 285, 5.54
30-Nov-2017 03:10:00,0.887, 285, 5.53
30-Nov-2017 03:20:00,0.888, 285, 5.53
30-Nov-2017 03:30:00,0.888, 286, 5.53
30-Nov-2017 03:40:00,0.888, 286, 5.52
30-Nov-2017 03:50:00,0.889, 286, 5.52
30-Nov-2017 04:00:00,0.889, 286, 5.52
30-Nov-2017 04:10:00,0.889, 286, 5.51
30-Nov-2017 04:20:00,0.889, 287, 5.51
30-Nov-2017 04:30:00,0.890, 287, 5.51
30-Nov-2017 04:40:00,0.890, 287, 5.51
30-Nov-2017 04:50:00,0.889, 287, 5.50
30-Nov-2017 05:00:00,0.889, 287, 5.50
30-Nov-2017 05:10:00,0.889, 287, 5.50
30-Nov-2017 05:20:00,0.888, 287, 5.50
30-Nov-2017 05:30:00,0.888, 287, 5.51
30-Nov-2017 05:40:00,0.887, 287, 5.51
30-Nov-2017 05:50:00,0.886, 288, 5.51
30-Nov-2017 06:00:00,0.885, 288, 5.51
30-Nov-2017 06:10:00,0.884, 288, 5.52
30-Nov-2017 06:20:00,0.883, 288, 5.52
30-Nov-2017 06:30:00,0.882, 288, 5.53
30-Nov-2017 06:40:00,0.880, 288, 5.53
30-Nov-2017 06:50:00,0.879, 288, 5.54
30-Nov-2017 07:00:00,0.877, 288, 5.55
30-Nov-2017 07:10:00,0.875, 288, 5.56
30-Nov-2017 07:20:00,0.873, 288, 5.56
30-Nov-2017 07:30:00,0.871, 288, 5.57
30-Nov-2017 07:40:00,0.869, 288, 5.58
30-Nov-2017 07:50:00,0.867, 288, 5.59
30-Nov-2017 08:00:00,0.865, 287, 5.60
30-Nov-2017 08:10:00,0.863, 287, 5.61
30-Nov-2017 08:20:00,0.861, 287, 5.62
30-Nov-2017 08:30:00,0.859, 287, 5.62
30-Nov-2017 08:40:00,0.856, 287, 5.63
30-Nov-2017 08:50:00,0.854, 287, 5.64
30-Nov-2017 09:00:00,0.852, 287, 5.65
30-Nov-2017 09:10:00,0.850, 287, 5.66
30-Nov-2017 09:20:00,0.848, 287, 5.67
30-Nov-2017 09:30:00,0.846, 287, 5.67
30-Nov-2017 09:40:00,0.844, 287, 5.68
30-Nov-2017 09:50:00,0.842, 287, 5.68
30-Nov-2017 10:00:00,0.840, 287, 5.68
30-Nov-2017 10:10:00,0.839, 287, 5.68
30-Nov-2017 10:20:00,0.837, 287, 5.68
30-Nov-2017 10:30:00,0.835, 287, 5.68
30-Nov-2017 10:40:00,0.833, 287, 5.68
30-Nov-2017 10:50:00,0.832, 287, 5.68
30-Nov-2017 11:00:00,0.830, 287, 5.68
30-Nov-2017 11:10:00,0.829, 288, 5.68
30-Nov-2017 11:20:00,0.827, 288, 5.67
30-Nov-2017 11:30:00,0.826, 288, 5.66
30-Nov-2017 11:40:00,0.825, 288, 5.66
30-Nov-2017 11:50:00,0.824, 288, 5.65
30-Nov-2017 12:00:00,0.823, 288, 5.64
30-Nov-2017 12:10:00,0.822, 289, 5.63
30-Nov-2017 12:20:00,0.820, 289, 5.62
30-Nov-2017 12:30:00,0.819, 289, 5.61
30-Nov-2017 12:40:00,0.818, 289, 5.60
30-Nov-2017 12:50:00,0.817, 290, 5.59
30-Nov-2017 13:00:00,0.816, 290, 5.57
30-Nov-2017 13:10:00,0.815, 290, 5.56
30-Nov-2017 13:20:00,0.813, 290, 5.56
30-Nov-2017 13:30:00,0.812, 290, 5.55
30-Nov-2017 13:40:00,0.810, 291, 5.54
30-Nov-2017 13:50:00,0.809, 291, 5.53
30-Nov-2017 14:00:00,0.807, 291, 5.53
30-Nov-2017 14:10:00,0.805, 291, 5.52
30-Nov-2017 14:20:00,0.803, 291, 5.51
30-Nov-2017 14:30:00,0.801, 292, 5.51
30-Nov-2017 14:40:00,0.799, 292, 5.50
30-Nov-2017 14:50:00,0.797, 292, 5.50
30-Nov-2017 15:00:00,0.795, 292, 5.50
30-Nov-2017 15:10:00,0.792, 292, 5.49
30-Nov-2017 15:20:00,0.790, 292, 5.49
30-Nov-2017 15:30:00,0.787, 292, 5.49
30-Nov-2017 15:40:00,0.784, 292, 5.49
30-Nov-2017 15:50:00,0.781, 292, 5.50
30-Nov-2017 16:00:00,0.778, 292, 5.50
30-Nov-2017 16:10:00,0.775, 292, 5.50
30-Nov-2017 16:20:00,0.772, 292, 5.51
30-Nov-2017 16:30:00,0.769, 292, 5.51
30-Nov-2017 16:40:00,0.766, 292, 5.51
30-Nov-2017 16:50:00,0.763, 292, 5.52
30-Nov-2017 17:00:00,0.759, 292, 5.52
30-Nov-2017 17:10:00,0.756, 292, 5.53
30-Nov-2017 17:20:00,0.753, 292, 5.53
30-Nov-2017 17:30:00,0.750, 292, 5.53
30-Nov-2017 17:40:00,0.746, 292, 5.54
30-Nov-2017 17:50:00,0.743, 292, 5.54
30-Nov-2017 18:00:00,0.740, 292, 5.54
30-Nov-2017 18:10:00,0.737, 292, 5.54
30-Nov-2017 18:20:00,0.734, 292, 5.55
30-Nov-2017 18:30:00,0.731, 292, 5.55
30-Nov-2017 18:40:00,0.728, 292, 5.55
30-Nov-2017 18:50:00,0.725, 292, 5.54
30-Nov-2017 19:00:00,0.722, 292, 5.54
30-Nov-2017 19:10:00,0.719, 292, 5.54
30-Nov-2017 19:20:00,0.717, 292, 5.54
30-Nov-2017 19:30:00,0.714, 292, 5.53
30-Nov-2017 19:40:00,0.712, 292, 5.53
30-Nov-2017 19:50:00,0.709, 292, 5.52
30-Nov-2017 20:00:00,0.707, 293, 5.52
30-Nov-2017 20:10:00,0.705, 293, 5.51
30-Nov-2017 20:20:00,0.702, 293, 5.51
30-Nov-2017 20:30:00,0.700, 293, 5.50
30-Nov-2017 20:40:00,0.698, 293, 5.49
30-Nov-2017 20:50:00,0.696, 293, 5.49
30-Nov-2017 21:00:00,0.694, 293, 5.48
30-Nov-2017 21:10:00,0.691, 293, 5.47
30-Nov-2017 21:20:00,0.689, 294, 5.47
30-Nov-2017 21:30:00,0.687, 294, 5.46
30-Nov-2017 21:40:00,0.684, 294, 5.46
30-Nov-2017 21:50:00,0.681, 294, 5.46
30-Nov-2017 22:00:00,0.679, 294, 5.46
30-Nov-2017 22:10:00,0.676, 294, 5.45
30-Nov-2017 22:20:00,0.674, 294, 5.45
30-Nov-2017 22:30:00,0.671, 294, 5.44
30-Nov-2017 22:40:00,0.669, 294, 5.43
30-Nov-2017 22:50:00,0.667, 294, 5.43
30-Nov-2017 23:00:00,0.665, 294, 5.42
30-Nov-2017 23:10:00,0.663, 295, 5.40
30-Nov-2017 23:20:00,0.662, 295, 5.39
30-Nov-2017 23:30:00,0.661, 296, 5.37
30-Nov-2017 23:40:00,0.660, 296, 5.34
30-Nov-2017 23:50:00,0.660, 297, 5.32
01-Dec-2017,0.660, 297, 5.29
01-Dec-2017 00:10:00,0.660, 298, 5.25
01-Dec-2017 00:20:00,0.661, 299, 5.22
01-Dec-2017 00:30:00,0.662, 300, 5.19
01-Dec-2017 00:40:00,0.663, 301, 5.15
01-Dec-2017 00:50:00,0.665, 302, 5.11
01-Dec-2017 01:00:00,0.666, 303, 5.07
01-Dec-2017 01:10:00,0.668, 305, 5.03
01-Dec-2017 01:20:00,0.671, 306, 4.99
01-Dec-2017 01:30:00,0.673, 307, 4.95
01-Dec-2017 01:40:00,0.676, 308, 4.92
01-Dec-2017 01:50:00,0.678, 310, 4.88
01-Dec-2017 02:00:00,0.681, 311, 4.84
01-Dec-2017 02:10:00,0.684, 312, 4.81
01-Dec-2017 02:20:00,0.686, 314, 4.78
01-Dec-2017 02:30:00,0.688, 315, 4.75
01-Dec-2017 02:40:00,0.690, 316, 4.72
01-Dec-2017 02:50:00,0.692, 317, 4.70
01-Dec-2017 03:00:00,0.694, 318, 4.67
01-Dec-2017 03:10:00,0.695, 319, 4.65
01-Dec-2017 03:20:00,0.696, 320, 4.64
01-Dec-2017 03:30:00,0.696, 321, 4.63
01-Dec-2017 03:40:00,0.696, 321, 4.62
01-Dec-2017 03:50:00,0.695, 322, 4.61
01-Dec-2017 04:00:00,0.693, 322, 4.61
01-Dec-2017 04:10:00,0.692, 323, 4.61
01-Dec-2017 04:20:00,0.690, 323, 4.61
01-Dec-2017 04:30:00,0.688, 323, 4.60
01-Dec-2017 04:40:00,0.686, 323, 4.60
01-Dec-2017 04:50:00,0.684, 323, 4.60
01-Dec-2017 05:00:00,0.682, 323, 4.60
01-Dec-2017 05:10:00,0.679, 323, 4.60
01-Dec-2017 05:20:00,0.676, 323, 4.60
01-Dec-2017 05:30:00,0.673, 323, 4.60
01-Dec-2017 05:40:00,0.670, 323, 4.61
01-Dec-2017 05:50:00,0.667, 323, 4.61
01-Dec-2017 06:00:00,0.663, 323, 4.61
01-Dec-2017 06:10:00,0.660, 323, 4.61
01-Dec-2017 06:20:00,0.656, 322, 4.61
01-Dec-2017 06:30:00,0.652, 322, 4.61
01-Dec-2017 06:40:00,0.648, 322, 4.62
01-Dec-2017 06:50:00,0.644, 322, 4.62
01-Dec-2017 07:00:00,0.640, 321, 4.62
01-Dec-2017 07:10:00,0.636, 321, 4.63
01-Dec-2017 07:20:00,0.631, 320, 4.63
01-Dec-2017 07:30:00,0.627, 320, 4.64
01-Dec-2017 07:40:00,0.622, 319, 4.65
01-Dec-2017 07:50:00,0.617, 319, 4.65
01-Dec-2017 08:00:00,0.612, 318, 4.66
01-Dec-2017 08:10:00,0.607, 317, 4.67
01-Dec-2017 08:20:00,0.602, 317, 4.68
01-Dec-2017 08:30:00,0.597, 316, 4.69
01-Dec-2017 08:40:00,0.592, 316, 4.70
01-Dec-2017 08:50:00,0.587, 315, 4.70
01-Dec-2017 09:00:00,0.583, 314, 4.71
01-Dec-2017 09:10:00,0.578, 314, 4.72
01-Dec-2017 09:20:00,0.574, 313, 4.72
01-Dec-2017 09:30:00,0.570, 313, 4.72
01-Dec-2017 09:40:00,0.567, 312, 4.71
01-Dec-2017 09:50:00,0.564, 312, 4.71
01-Dec-2017 10:00:00,0.561, 312, 4.69
01-Dec-2017 10:10:00,0.558, 312, 4.68
01-Dec-2017 10:20:00,0.556, 312, 4.67
01-Dec-2017 10:30:00,0.553, 312, 4.66
01-Dec-2017 10:40:00,0.551, 312, 4.65
01-Dec-2017 10:50:00,0.549, 312, 4.64
01-Dec-2017 11:00:00,0.547, 312, 4.62
01-Dec-2017 11:10:00,0.546, 313, 4.61
01-Dec-2017 11:20:00,0.544, 313, 4.61
01-Dec-2017 11:30:00,0.541, 313, 4.60
01-Dec-2017 11:40:00,0.539, 312, 4.60
01-Dec-2017 11:50:00,0.537, 312, 4.60
01-Dec-2017 12:00:00,0.535, 312, 4.60
01-Dec-2017 12:10:00,0.533, 312, 4.60
01-Dec-2017 12:20:00,0.531, 312, 4.59
01-Dec-2017 12:30:00,0.530, 312, 4.59
01-Dec-2017 12:40:00,0.528, 312, 4.58
01-Dec-2017 12:50:00,0.527, 312, 4.58
01-Dec-2017 13:00:00,0.527, 313, 4.57
01-Dec-2017 13:10:00,0.527, 313, 4.55
01-Dec-2017 13:20:00,0.527, 314, 4.53
01-Dec-2017 13:30:00,0.529, 316, 4.51
01-Dec-2017 13:40:00,0.531, 318, 4.48
01-Dec-2017 13:50:00,0.533, 320, 4.44
01-Dec-2017 14:00:00,0.536, 323, 4.40
01-Dec-2017 14:10:00,0.540, 326, 4.36
